id,departure city,discount,price,no of items,location,class,segment,sub-class,delivery_type,RID,profit,address code,departure state
4292,Philadelphia,0.7,51.897,1,East,kariox,Corporate,headset,Second Class,7419,-41.5176,19134,Pennsylvania
4293,Philadelphia,0.2,552.56,5,East,kariox,Corporate,laptop,Second Class,7420,-138.14,19134,Pennsylvania
4294,Philadelphia,0.7,23.16,5,East,kariox,Corporate,headset,Second Class,7421,-15.44,19134,Pennsylvania
4295,Philadelphia,0.2,126.08,2,East,kariox,Corporate,laptop,Second Class,7422,-28.368,19134,Pennsylvania
4296,Philadelphia,0.7,449.1,3,East,fynota,Corporate,sweets,Second Class,7423,-643.71,19134,Pennsylvania
4297,Riverside,0.2,51.184,7,West,kariox,Home Office,headset,Standard Class,9343,19.194,92503,California
4298,Harlingen,0.32,241.332,5,Central,qexty,Consumer,pants,First Class,3929,-14.196,78550,Texas
4299,Harlingen,0.2,5.184,1,Central,kariox,Consumer,phone,First Class,3930,1.8792,78550,Texas
4300,Harlingen,0.2,145.544,7,Central,kariox,Consumer,television,First Class,3931,16.3737,78550,Texas
4301,Seattle,0.2,196.784,2,West,qexty,Corporate,tshirts,First Class,4259,-22.1382,98103,Washington
4302,Redwood City,0.2,41.904,6,West,kariox,Corporate,headset,Standard Class,6116,14.1426,94061,California
4303,Green Bay,0,16.74,2,Central,qexty,Corporate,shorts,Standard Class,8934,4.3524,54302,Wisconsin
4304,San Francisco,0.2,4.544,2,West,kariox,Corporate,headset,First Class,7648,1.6472,94110,California
4305,Salem,0.2,20.736,4,West,kariox,Consumer,phone,Standard Class,590,7.2576,97301,Oregon
4306,Jacksonville,0.2,67.64,5,South,kariox,Consumer,laptop,First Class,3159,5.9185,28540,North Carolina
4307,Salem,0.2,10.368,2,West,kariox,Consumer,phone,Standard Class,592,3.6288,97301,Oregon
4308,Columbus,0,39.92,4,South,qexty,Corporate,shorts,Standard Class,8546,11.1776,31907,Georgia
4309,Columbus,0,32.54,2,South,kariox,Corporate,headset,Standard Class,8547,15.9446,31907,Georgia
4310,Arlington,0,31.4,2,South,kariox,Corporate,laptop,First Class,1352,7.85,22204,Virginia
4311,Los Angeles,0,87.92,4,West,kariox,Consumer,laptop,Second Class,7158,0.8792,90032,California
4312,Los Angeles,0,5.98,1,West,kariox,Consumer,phone,Second Class,7159,2.9302,90032,California
4313,Chicago,0.2,45.528,3,Central,kariox,Home Office,phone,Second Class,3551,15.9348,60653,Illinois
4314,Chicago,0.3,844.116,6,Central,qexty,Home Office,tshirts,Second Class,3552,-36.1764,60653,Illinois
4315,Columbus,0,20.24,1,South,qexty,Corporate,shorts,Standard Class,8545,8.7032,31907,Georgia
4316,Chicago,0.2,812.736,8,Central,fynota,Home Office,colddrinks,Second Class,3553,60.9552,60653,Illinois
4317,New York City,0.2,29.8,5,East,kariox,Consumer,headset,Standard Class,3974,9.3125,10009,New York
4318,New York City,0,414,8,East,qexty,Consumer,shorts,Standard Class,3975,124.2,10009,New York
4319,New York City,0.2,41.328,7,East,kariox,Consumer,headset,Standard Class,3976,14.9814,10009,New York
4320,Springfield,0.5,299.975,5,East,qexty,Consumer,pants,Standard Class,6382,-167.986,45503,Ohio
4321,Norwich,0,11.34,1,East,kariox,Corporate,phone,First Class,1328,5.5566,6360,Connecticut
4322,Springfield,0.4,158.376,4,East,fynota,Consumer,colddrinks,Standard Class,6383,-36.9544,45503,Ohio
4323,San Francisco,0,4912.59,3,West,kariox,Corporate,charger,Second Class,5885,196.5036,94109,California
4324,New York City,0,13.48,2,East,kariox,Consumer,phone,Standard Class,3973,6.74,10009,New York
4325,Pocatello,0.2,17.04,3,West,kariox,Consumer,headset,Second Class,9019,5.538,83201,Idaho
4326,Pocatello,0,17.64,3,West,kariox,Consumer,phone,Second Class,9018,8.6436,83201,Idaho
4327,Jacksonville,0.2,119.976,3,South,fynota,Consumer,chocolates,First Class,3160,-17.9964,28540,North Carolina
4328,Evanston,0.2,11.992,1,Central,fynota,Consumer,colddrinks,Second Class,749,0.8994,60201,Illinois
4329,Saint Peters,0,697.16,4,Central,qexty,Home Office,hoodies,Standard Class,1041,146.4036,63376,Missouri
4330,Gulfport,0,86.45,7,South,qexty,Corporate,shorts,Second Class,3312,38.038,39503,Mississippi
4331,Chicago,0.8,3.168,2,Central,kariox,Consumer,headset,Standard Class,3172,-4.752,60623,Illinois
4332,Chicago,0.3,528.43,5,Central,qexty,Consumer,tshirts,Standard Class,3173,0,60623,Illinois
4333,Chicago,0.2,13.392,3,Central,kariox,Consumer,television,Standard Class,3174,1.5066,60623,Illinois
4334,Houston,0.3,99.372,2,Central,qexty,Corporate,hoodies,Standard Class,3766,-1.4196,77036,Texas
4335,Houston,0.2,1.344,1,Central,kariox,Corporate,television,Standard Class,3767,0.504,77036,Texas
4336,North Las Vegas,0,58.58,2,West,fynota,Corporate,chocolates,First Class,1672,19.3314,89031,Nevada
4337,Seattle,0.2,167.888,7,West,qexty,Consumer,tshirts,Same Day,7695,14.6902,98103,Washington
4338,Gresham,0.2,403.168,4,West,fynota,Corporate,colddrinks,Standard Class,3030,25.198,97030,Oregon
4339,Richmond,0,22.48,1,Central,kariox,Corporate,phone,First Class,4229,10.3408,47374,Indiana
4340,Cleveland,0.5,301.47,3,East,qexty,Consumer,pants,Second Class,9130,-241.176,44105,Ohio
4341,Cleveland,0.2,18.656,2,East,kariox,Consumer,television,Second Class,9131,1.6324,44105,Ohio
4342,Norman,0,1287.45,5,Central,fynota,Consumer,chocolates,Same Day,3371,244.6155,73071,Oklahoma
4343,New York City,0,59.52,3,East,kariox,Corporate,television,Second Class,7931,17.856,10024,New York
4344,New York City,0,459.95,5,East,kariox,Corporate,laptop,Standard Class,664,18.398,10011,New York
4345,Salem,0.7,16.821,3,West,kariox,Consumer,headset,Standard Class,591,-12.8961,97301,Oregon
4346,San Francisco,0,28.28,2,West,qexty,Corporate,shorts,Second Class,5884,7.3528,94109,California
4347,Yonkers,0.4,836.592,8,East,qexty,Consumer,hoodies,Standard Class,1083,-264.9208,10701,New York
4348,Waynesboro,0,160.32,2,South,kariox,Home Office,battery,Standard Class,2365,44.8896,22980,Virginia
4349,Miami,0.2,10.08,4,South,kariox,Corporate,tablet,Second Class,3265,3.528,33180,Florida
4350,Mishawaka,0,128.4,3,Central,kariox,Consumer,headset,Standard Class,4215,64.2,46544,Indiana
4351,Dover,0,159.98,2,East,fynota,Corporate,chocolates,Standard Class,9750,57.5928,3820,New Hampshire
4352,Dallas,0.2,149.352,3,Central,kariox,Corporate,watch,Standard Class,919,50.4063,75220,Texas
4353,Dallas,0.2,12.992,1,Central,kariox,Corporate,laptop,Standard Class,920,-0.812,75220,Texas
4354,Philadelphia,0.4,431.94,2,East,fynota,Home Office,colddrinks,Standard Class,8443,-71.99,19120,Pennsylvania
4355,Philadelphia,0.7,2.043,1,East,kariox,Home Office,headset,Standard Class,8444,-1.4982,19120,Pennsylvania
4356,San Diego,0,16.99,1,West,kariox,Home Office,television,Standard Class,2607,4.9271,92024,California
4357,Philadelphia,0.4,68.238,3,East,fynota,Home Office,colddrinks,Standard Class,8445,-12.5103,19120,Pennsylvania
4358,Chicago,0.8,1.728,4,Central,kariox,Consumer,headset,Standard Class,8983,-2.7648,60623,Illinois
4359,Chicago,0.6,159.04,5,Central,qexty,Consumer,shorts,Standard Class,8984,-194.824,60623,Illinois
4360,Chicago,0.5,145.98,2,Central,qexty,Consumer,hoodies,Standard Class,8985,-99.2664,60623,Illinois
4361,Fort Worth,0.2,21.072,3,Central,fynota,Corporate,colddrinks,Standard Class,839,1.5804,76106,Texas
4362,Miami,0.2,1363.96,5,South,fynota,Consumer,colddrinks,Standard Class,1047,85.2475,33142,Florida
4363,Miami,0.2,102.36,3,South,qexty,Consumer,shorts,Standard Class,1048,-3.8385,33142,Florida
4364,Glendale,0.7,9.702,3,West,kariox,Consumer,headset,Same Day,1705,-7.1148,85301,Arizona
4365,Chicago,0.8,2.334,3,Central,kariox,Consumer,battery,Standard Class,8982,-6.3018,60623,Illinois
4366,Round Rock,0.2,41.72,7,Central,fynota,Consumer,chocolates,Standard Class,5202,5.7365,78664,Texas
4367,Round Rock,0.2,2.304,1,Central,kariox,Consumer,lighting,Standard Class,5200,0.7776,78664,Texas
4368,Round Rock,0.2,3930.072,3,Central,kariox,Consumer,charger,Standard Class,5199,-786.0144,78664,Texas
4369,Waynesboro,0,46,4,South,kariox,Home Office,headset,Standard Class,2366,20.7,22980,Virginia
4370,Newark,0.2,111.104,7,East,kariox,Consumer,television,Standard Class,3758,8.3328,43055,Ohio
4371,Yonkers,0,26.38,1,East,kariox,Consumer,phone,Standard Class,1084,12.1348,10701,New York
4372,Yonkers,0,362.92,2,East,kariox,Consumer,laptop,Standard Class,1085,105.2468,10701,New York
4373,Yonkers,0,4899.93,7,East,fynota,Consumer,sweets,Standard Class,1086,2400.9657,10701,New York
4374,Denver,0.2,159.984,2,West,fynota,Corporate,colddrinks,Standard Class,3953,13.9986,80219,Colorado
4375,Newark,0,447.86,7,East,kariox,Consumer,headset,Standard Class,3091,219.4514,19711,Delaware
4376,Newark,0,479.95,5,East,fynota,Consumer,colddrinks,Standard Class,3092,129.5865,19711,Delaware
4377,Newark,0,166.44,3,East,kariox,Consumer,phone,Standard Class,3093,79.8912,19711,Delaware
4378,Odessa,0.2,42.784,7,Central,kariox,Corporate,phone,First Class,3756,15.5092,79762,Texas
4379,Odessa,0.3,563.43,5,Central,qexty,Corporate,tshirts,First Class,3757,-56.343,79762,Texas
4380,Bloomington,0,134.85,3,Central,fynota,Consumer,colddrinks,Second Class,3887,37.758,47401,Indiana
4381,San Antonio,0.3,637.896,3,Central,qexty,Consumer,hoodies,Standard Class,4003,-127.5792,78207,Texas
4382,San Antonio,0.4,287.91,3,Central,fynota,Consumer,sweets,Standard Class,4004,33.5895,78207,Texas
4383,San Antonio,0.2,36.6,3,Central,kariox,Consumer,watch,Standard Class,4005,11.895,78207,Texas
4384,San Francisco,0,25.35,3,West,kariox,Corporate,charger,Same Day,4748,7.605,94110,California
4385,San Francisco,0,35.28,3,West,qexty,Corporate,shorts,Same Day,4749,11.9952,94110,California
4386,Philadelphia,0.4,108.576,4,East,fynota,Consumer,colddrinks,Standard Class,6417,-25.3344,19120,Pennsylvania
4387,Philadelphia,0.2,5.984,2,East,kariox,Consumer,lighting,Standard Class,6418,-1.3464,19120,Pennsylvania
4388,Round Rock,0.2,431.976,3,Central,fynota,Consumer,colddrinks,Standard Class,5201,32.3982,78664,Texas
4389,New York City,0,12.96,2,East,kariox,Consumer,phone,Standard Class,7235,6.3504,10011,New York
4390,Vineland,0.3,244.006,2,East,qexty,Consumer,hoodies,Standard Class,1462,-31.3722,8360,New Jersey
4391,Columbus,0,76.92,4,South,qexty,Home Office,shorts,Standard Class,2759,31.5372,31907,Georgia
4392,Columbus,0,481.32,4,South,kariox,Home Office,laptop,Standard Class,2760,125.1432,31907,Georgia
4393,Philadelphia,0.2,30.336,4,East,qexty,Home Office,shorts,Same Day,9698,9.48,19140,Pennsylvania
4394,Monroe,0,12.96,2,South,kariox,Corporate,phone,Standard Class,804,6.2208,71203,Louisiana
4395,New York City,0,29.34,3,East,kariox,Consumer,watch,Second Class,3607,13.4964,10024,New York
4396,San Francisco,0,154.9,5,West,kariox,Corporate,battery,Second Class,5958,40.274,94109,California
4397,San Francisco,0,30.56,4,West,kariox,Corporate,watch,Second Class,5959,14.9744,94109,California
4398,San Francisco,0.2,770.352,3,West,qexty,Corporate,tshirts,Second Class,5960,77.0352,94109,California
4399,Los Angeles,0,19.98,2,West,kariox,Consumer,phone,Standard Class,8480,8.991,90036,California
4400,Scottsdale,0.2,157.92,5,West,kariox,Home Office,battery,First Class,152,17.766,85254,Arizona
4401,Scottsdale,0.2,203.184,2,West,fynota,Home Office,colddrinks,First Class,153,15.2388,85254,Arizona
4402,San Antonio,0.2,70.08,5,Central,kariox,Consumer,phone,Standard Class,2346,24.528,78207,Texas
4403,San Antonio,0.8,1.272,2,Central,kariox,Consumer,headset,Standard Class,2347,-2.1624,78207,Texas
4404,San Antonio,0.3,557.585,5,Central,qexty,Consumer,hoodies,Standard Class,2348,0,78207,Texas
4405,Waynesboro,0,127.88,2,South,qexty,Home Office,shorts,Standard Class,2364,40.9216,22980,Virginia
4406,New York City,0,113.6,8,East,qexty,Consumer,shorts,Standard Class,7234,44.304,10011,New York
4407,Eagan,0,17.46,2,Central,kariox,Corporate,headset,First Class,46,8.2062,55122,Minnesota
4408,Eagan,0,45.98,2,Central,fynota,Corporate,chocolates,First Class,45,19.7714,55122,Minnesota
4409,San Francisco,0,676.55,5,West,kariox,Corporate,laptop,Second Class,5957,6.7655,94109,California
4410,Glendale,0.2,104.696,1,West,kariox,Corporate,laptop,Second Class,9412,6.5435,85301,Arizona
4411,Dallas,0.8,8.856,9,Central,kariox,Home Office,headset,Standard Class,8506,-14.1696,75217,Texas
4412,Dallas,0.2,27.96,5,Central,fynota,Home Office,chocolates,Standard Class,8507,8.388,75217,Texas
4413,Dallas,0.2,146.352,3,Central,kariox,Home Office,watch,Standard Class,8508,49.3938,75217,Texas
4414,Jackson,0.1,207.144,3,Central,kariox,Corporate,battery,Standard Class,8812,48.3336,49201,Michigan
4415,Jackson,0,13.9,5,Central,kariox,Corporate,television,Standard Class,8813,3.753,49201,Michigan
4416,Milford,0,199.75,5,East,fynota,Home Office,chocolates,Standard Class,8160,87.89,6460,Connecticut
4417,Andover,0,11.21,1,East,kariox,Consumer,laptop,First Class,8332,3.363,1810,Massachusetts
4418,Andover,0,354.9,5,East,qexty,Consumer,tshirts,First Class,8333,88.725,1810,Massachusetts
4419,New York City,0.2,69.456,2,East,kariox,Consumer,headset,Standard Class,7236,22.5732,10011,New York
4420,Andover,0,51.8,4,East,kariox,Consumer,headset,First Class,8335,23.31,1810,Massachusetts
4421,Long Beach,0.2,176.784,1,East,qexty,Consumer,pants,Standard Class,1876,-22.098,11561,New York
4422,Philadelphia,0.2,39.992,1,East,fynota,Consumer,chocolates,Standard Class,4063,7.4985,19143,Pennsylvania
4423,Los Angeles,0,14.9,5,West,kariox,Home Office,phone,First Class,6014,7.152,90008,California
4424,Los Angeles,0.2,4158.912,8,West,fynota,Home Office,colddrinks,First Class,6015,363.9048,90008,California
4425,Los Angeles,0,26.85,3,West,fynota,Home Office,chocolates,First Class,8100,5.1015,90045,California
4426,Los Angeles,0.2,3357.6,3,West,fynota,Home Office,sweets,First Class,8101,377.73,90045,California
4427,Andover,0,17.94,3,East,kariox,Consumer,phone,First Class,8334,8.7906,1810,Massachusetts
4428,Chesapeake,0,203.92,4,South,kariox,Consumer,battery,Standard Class,7780,55.0584,23320,Virginia
4429,Chesapeake,0,29.56,4,South,fynota,Consumer,colddrinks,Standard Class,7781,7.9812,23320,Virginia
4430,Houston,0.3,344.372,4,Central,qexty,Corporate,tshirts,Standard Class,8453,-93.4724,77070,Texas
4431,Houston,0.2,1554.936,3,Central,kariox,Corporate,laptop,Standard Class,8454,77.7468,77070,Texas
4432,Houston,0.6,127.88,5,Central,qexty,Corporate,shorts,Standard Class,8455,-67.137,77070,Texas
4433,New York City,0,6.99,3,East,kariox,Corporate,television,Standard Class,9678,2.0271,10009,New York
4434,New York City,0,6.84,1,East,kariox,Corporate,charger,Standard Class,9679,1.8468,10009,New York
4435,Columbus,0.4,205.176,2,East,qexty,Home Office,hoodies,Standard Class,1403,-58.1332,43229,Ohio
4436,Los Angeles,0,73.2,5,West,kariox,Consumer,television,Second Class,1607,21.228,90049,California
4437,Los Angeles,0.2,39.96,5,West,fynota,Consumer,colddrinks,Second Class,1605,12.987,90049,California
4438,Los Angeles,0,5.46,3,West,kariox,Consumer,television,Second Class,1606,1.5288,90049,California
4439,Los Angeles,0.2,5.84,1,West,kariox,Consumer,headset,Second Class,1608,1.971,90049,California
4440,Los Angeles,0,22.72,4,West,kariox,Consumer,phone,Second Class,1609,10.224,90049,California
4441,Los Angeles,0.2,9.336,3,West,kariox,Consumer,headset,Second Class,1610,3.2676,90049,California
4442,New York City,0,25.98,2,East,fynota,Consumer,colddrinks,Standard Class,7108,0.7794,10035,New York
4443,New York City,0,3.28,2,East,kariox,Consumer,television,Standard Class,7109,1.476,10035,New York
4444,Elmhurst,0.2,9.664,2,Central,kariox,Home Office,phone,Standard Class,2423,3.2616,60126,Illinois
4445,Columbus,0.2,419.4,5,East,kariox,Home Office,phone,Standard Class,1404,146.79,43229,Ohio
4446,Elmhurst,0.2,230.376,3,Central,kariox,Home Office,laptop,Standard Class,2422,-48.9549,60126,Illinois
4447,Baltimore,0,25.06,2,East,kariox,Consumer,headset,First Class,5890,11.7782,21215,Maryland
4448,Lakewood,0.15,257.499,3,West,qexty,Consumer,pants,Standard Class,3986,24.2352,90712,California
4449,New York City,0,459.88,4,East,kariox,Consumer,laptop,Standard Class,7110,13.7964,10035,New York
4450,Gastonia,0.7,189.588,2,South,kariox,Home Office,headset,Standard Class,430,-145.3508,28052,North Carolina
4451,Gastonia,0.2,408.744,7,South,fynota,Home Office,chocolates,Standard Class,431,76.6395,28052,North Carolina
4452,Gastonia,0.2,291.96,5,South,fynota,Home Office,chocolates,Standard Class,432,54.7425,28052,North Carolina
4453,Gastonia,0.2,4.768,2,South,kariox,Home Office,laptop,Standard Class,433,-0.7748,28052,North Carolina
4454,San Francisco,0.2,1121.568,2,West,qexty,Consumer,tshirts,Second Class,552,0,94110,California
4455,Grapevine,0.2,33.488,7,Central,kariox,Corporate,television,Standard Class,1591,5.8604,76051,Texas
4456,Grapevine,0.2,8.04,5,Central,kariox,Corporate,lighting,Standard Class,1592,2.9145,76051,Texas
4457,Columbia,0.2,79.12,5,South,qexty,Corporate,shorts,Standard Class,3989,13.846,38401,Tennessee
4458,San Diego,0,143.7,3,West,kariox,Home Office,phone,Second Class,2253,68.976,92105,California
4459,Lakewood,0,9099.93,7,East,fynota,Corporate,sweets,Standard Class,4278,2365.9818,8701,New Jersey
4460,Lakewood,0,9.96,2,East,qexty,Corporate,shorts,Standard Class,4279,3.2868,8701,New Jersey
4461,Lakewood,0,25.3,5,East,kariox,Corporate,headset,Standard Class,4280,11.891,8701,New Jersey
4462,Nashville,0.2,35.168,4,South,fynota,Consumer,chocolates,Standard Class,7130,8.3524,37211,Tennessee
4463,Nashville,0.2,123.088,7,South,kariox,Consumer,phone,Standard Class,7131,40.0036,37211,Tennessee
4464,Raleigh,0.2,36.792,1,South,fynota,Home Office,colddrinks,Second Class,2644,4.1391,27604,North Carolina
4465,Raleigh,0.2,18.624,8,South,qexty,Home Office,shorts,Second Class,2645,6.2856,27604,North Carolina
4466,Omaha,0,29.05,5,Central,kariox,Home Office,lighting,Standard Class,3790,9.0055,68104,Nebraska
4467,Columbus,0,12.84,3,South,kariox,Consumer,television,Standard Class,4160,3.7236,31907,Georgia
4468,New York City,0,7.76,2,East,kariox,Consumer,charger,Standard Class,7111,2.2504,10035,New York
4469,Los Angeles,0.2,41.568,2,West,qexty,Corporate,tshirts,Standard Class,2614,2.598,90045,California
4470,New York City,0,54.9,5,East,kariox,Consumer,charger,Standard Class,7113,15.372,10035,New York
4471,Lancaster,0.2,78.304,2,East,kariox,Consumer,phone,First Class,2831,29.364,43130,Ohio
4472,San Clemente,0.2,18.088,7,West,kariox,Consumer,headset,Standard Class,9668,6.5569,92672,California
4473,San Clemente,0,71.97,3,West,kariox,Consumer,watch,Standard Class,9669,35.985,92672,California
4474,Houston,0.2,258.696,3,Central,fynota,Home Office,chocolates,Second Class,1180,64.674,77070,Texas
4475,Riverside,0.2,3.984,1,West,kariox,Consumer,headset,First Class,3235,1.3944,92503,California
4476,Colorado Springs,0.2,15.552,3,West,kariox,Home Office,phone,Standard Class,4987,5.4432,80906,Colorado
4477,Colorado Springs,0.2,1325.76,6,West,qexty,Home Office,tshirts,Standard Class,4988,149.148,80906,Colorado
